id_student,score_MAT,level_MAT,score_LEN,level_LEN,score_ING,level_ING
21807,495.79,2.0,433.23,2.0,369.53,1.0
21808,650.34,4.0,384.06,1.0,554.2,3.0
21809,,,,,263.4,1.0
21810,467.29,2.0,354.81,1.0,362.29,1.0
21811,594.8,3.0,443.71,2.0,457.87,2.0
21812,409.27,2.0,447.97,2.0,380.4,1.0
21813,600.77,4.0,628.65,4.0,618.67,4.0
21814,266.21,1.0,374.04,1.0,458.83,2.0
21815,,,,,,
21816,391.36,1.0,662.85,4.0,573.49,3.0
21817,447.57,2.0,512.35,3.0,644.99,4.0
21818,440.02,2.0,360.11,1.0,506.89,3.0
21819,507.39,3.0,450.39,2.0,552.6,3.0
21820,524.74,3.0,545.28,3.0,616.75,4.0
21821,624.32,4.0,561.4,3.0,555.48,3.0
21822,547.04,3.0,554.61,3.0,457.87,2.0
21823,461.65,2.0,323.72,1.0,413.11,2.0
21824,450.84,2.0,508.43,3.0,455.63,2.0
21825,398.91,1.0,446.82,2.0,337.46,1.0
21826,447.12,2.0,488.85,2.0,442.42,2.0
21827,448.02,2.0,340.53,1.0,458.4,2.0
21828,525.97,3.0,374.62,1.0,458.4,2.0
21829,426.85,2.0,487.82,2.0,651.81,4.0
21830,,,,,,
21831,357.68,1.0,449.13,2.0,390.1,1.0
21832,542.08,3.0,544.82,3.0,550.47,3.0
21833,485.42,2.0,655.37,4.0,458.72,2.0
21834,393.28,1.0,655.37,4.0,576.58,3.0
21835,490.38,2.0,584.2,3.0,616.75,4.0
21836,643.69,4.0,,,462.77,2.0
21837,495.9,2.0,483.21,2.0,550.68,3.0
21838,356.89,1.0,415.39,2.0,455.21,2.0
21839,607.98,4.0,610.11,4.0,592.24,3.0
21840,465.26,2.0,662.85,4.0,644.99,4.0
21841,350.58,1.0,485.98,2.0,460.0,2.0
21842,,,,,,
21843,626.01,4.0,613.91,4.0,551.32,3.0
21844,484.52,2.0,383.14,1.0,367.29,1.0
21845,442.17,2.0,486.21,2.0,468.84,2.0
21846,530.82,3.0,449.13,2.0,392.34,1.0
21847,551.66,3.0,471.24,2.0,586.38,3.0
21848,505.92,3.0,441.41,2.0,457.76,2.0
21849,528.79,3.0,587.54,3.0,591.07,3.0
21850,598.86,3.0,539.29,3.0,644.03,4.0
21851,525.19,3.0,478.26,2.0,479.5,2.0
21852,547.15,3.0,662.85,4.0,643.17,4.0
21853,610.01,4.0,543.9,3.0,673.86,4.0
21854,652.82,4.0,591.11,3.0,569.97,3.0
21855,531.49,3.0,349.4,1.0,604.39,4.0
21856,401.84,2.0,343.99,1.0,361.22,1.0
21857,462.22,2.0,480.56,2.0,458.19,2.0
21858,439.57,2.0,234.13,1.0,316.15,1.0
21859,453.43,2.0,655.37,4.0,458.19,2.0
21860,414.12,2.0,410.09,2.0,435.17,2.0
21861,528.34,3.0,432.89,2.0,457.87,2.0
21862,615.19,4.0,475.5,2.0,488.88,2.0
21863,438.56,2.0,449.36,2.0,360.05,1.0
21864,568.33,3.0,564.4,3.0,577.32,3.0
21865,479.45,2.0,555.87,3.0,349.07,1.0
21866,722.43,4.0,626.23,4.0,576.58,3.0
21867,590.52,3.0,470.31,2.0,355.79,1.0
21868,594.69,3.0,608.96,4.0,644.99,4.0
21869,396.54,1.0,491.73,2.0,449.45,2.0
21870,268.69,1.0,346.98,1.0,253.49,1.0
21871,433.83,2.0,264.07,1.0,,
21872,722.43,4.0,662.85,4.0,644.99,4.0
21873,,,,,,
21874,632.09,4.0,559.1,3.0,475.98,2.0
21875,,,,,,
21876,533.52,3.0,533.3,3.0,591.07,3.0
21877,554.7,3.0,583.74,3.0,644.99,4.0
21878,593.56,3.0,632.8,4.0,579.35,3.0
21879,399.36,1.0,542.52,3.0,364.74,1.0
21880,554.7,3.0,585.58,3.0,553.98,3.0
21881,428.65,2.0,331.32,1.0,359.62,1.0
21882,,,549.89,3.0,,
21883,382.35,1.0,588.0,3.0,384.98,1.0
21884,616.66,4.0,568.2,3.0,600.12,4.0
21885,409.95,2.0,350.44,1.0,360.79,1.0
21886,702.94,4.0,658.13,4.0,643.17,4.0
21887,299.33,1.0,324.41,1.0,397.56,1.0
21888,451.97,2.0,489.08,2.0,445.51,2.0
21889,246.83,1.0,351.59,1.0,340.02,1.0
21890,328.28,1.0,342.26,1.0,365.91,1.0
21891,575.09,3.0,658.13,4.0,520.21,3.0
21892,577.12,3.0,615.52,4.0,562.83,3.0
21893,,,,,,
21894,543.44,3.0,454.54,2.0,457.66,2.0
21895,,,,,,
21896,,,,,,
21897,629.61,4.0,600.21,4.0,673.86,4.0
21898,446.33,2.0,655.37,4.0,673.86,4.0
21899,425.16,2.0,442.45,2.0,547.06,3.0
21900,556.16,3.0,348.25,1.0,531.07,3.0
21901,372.55,1.0,449.36,2.0,390.63,1.0
21902,674.67,4.0,526.62,3.0,556.01,3.0
21903,438.34,2.0,565.2,3.0,457.76,2.0
21904,430.56,2.0,460.64,2.0,369.0,1.0
21905,567.09,3.0,632.8,4.0,619.41,4.0
21906,293.25,1.0,447.28,2.0,457.87,2.0
21907,,,366.91,1.0,457.23,2.0
21908,556.28,3.0,456.03,2.0,673.86,4.0
21909,635.47,4.0,650.76,4.0,612.91,4.0
21910,536.79,3.0,569.81,3.0,457.87,2.0
21911,555.04,3.0,495.65,2.0,673.86,4.0
21912,350.7,1.0,364.6,1.0,556.65,3.0
21913,398.91,1.0,566.81,3.0,607.26,4.0
21914,589.06,3.0,658.13,4.0,614.3,4.0
21915,521.58,3.0,443.6,2.0,457.87,2.0
21916,,,,,,
21917,592.89,3.0,655.37,4.0,606.62,4.0
21918,433.38,2.0,349.17,1.0,381.25,1.0
21919,641.33,4.0,570.84,3.0,592.24,3.0
21920,413.78,2.0,611.61,4.0,457.87,2.0
21921,554.59,3.0,565.89,3.0,462.77,2.0
21922,676.13,4.0,615.98,4.0,557.93,3.0
21923,352.61,1.0,247.95,1.0,319.45,1.0
21924,622.4,4.0,612.53,4.0,551.43,3.0
21925,577.57,3.0,662.85,4.0,644.99,4.0
21926,454.44,2.0,492.54,2.0,510.72,3.0
21927,474.04,2.0,418.61,2.0,361.43,1.0
21928,360.5,1.0,610.11,4.0,540.13,3.0
21929,678.39,4.0,592.38,3.0,636.03,4.0
21930,544.79,3.0,530.42,3.0,546.95,3.0
21931,576.55,3.0,586.51,3.0,533.21,3.0
21932,395.42,1.0,482.98,2.0,450.62,2.0
21933,597.39,3.0,658.13,4.0,641.04,4.0
21934,538.48,3.0,603.32,4.0,457.76,2.0
21935,500.29,3.0,511.31,3.0,585.85,3.0
21936,444.53,2.0,409.74,2.0,412.16,2.0
21937,570.36,3.0,645.93,4.0,673.86,4.0
21938,568.33,3.0,518.33,3.0,612.91,4.0
21939,271.73,1.0,334.32,1.0,457.02,2.0
21940,448.59,2.0,514.53,3.0,586.38,3.0
21941,658.79,4.0,630.95,4.0,644.99,4.0
21942,598.29,3.0,601.59,4.0,466.61,2.0
21943,427.86,2.0,452.0,2.0,386.47,1.0
21944,531.38,3.0,581.55,3.0,359.3,1.0
21945,521.81,3.0,347.1,1.0,562.94,3.0
21946,534.42,3.0,599.86,3.0,591.71,3.0
21947,568.67,3.0,606.43,4.0,610.99,4.0
21948,553.24,3.0,559.1,3.0,603.43,4.0
21949,453.66,2.0,456.84,2.0,463.94,2.0
21950,487.0,2.0,345.72,1.0,457.34,2.0
21951,700.01,4.0,538.6,3.0,673.86,4.0
21952,338.87,1.0,421.49,2.0,447.21,2.0
21953,535.89,3.0,479.53,2.0,456.7,2.0
21954,315.89,1.0,410.43,2.0,457.76,2.0
21955,457.26,2.0,650.76,4.0,472.57,2.0
21956,493.87,2.0,447.28,2.0,554.52,3.0
21957,439.91,2.0,344.45,1.0,584.14,3.0
21958,374.46,1.0,313.7,1.0,269.26,1.0
21959,404.32,2.0,462.94,2.0,537.79,3.0
21960,443.74,2.0,360.46,1.0,263.72,1.0
21961,403.53,2.0,358.38,1.0,379.76,1.0
21962,535.44,3.0,434.73,2.0,458.3,2.0
21963,468.52,2.0,,,623.25,4.0
21964,477.09,2.0,490.01,2.0,365.91,1.0
21965,,,,,284.71,1.0
21966,520.12,3.0,,,454.25,2.0
21967,540.17,3.0,534.57,3.0,532.67,3.0
21968,415.92,2.0,467.67,2.0,455.1,2.0
21969,442.84,2.0,411.35,2.0,457.02,2.0
21970,547.94,3.0,569.69,3.0,458.08,2.0
21971,522.48,3.0,479.53,2.0,556.22,3.0
21972,661.26,4.0,351.24,1.0,457.87,2.0
21973,652.14,4.0,592.15,3.0,619.41,4.0
21974,455.91,2.0,484.13,2.0,364.31,1.0
21975,467.51,2.0,566.01,3.0,553.13,3.0
21976,722.43,4.0,596.29,3.0,673.86,4.0
21977,,,,,,
21978,419.19,2.0,277.54,1.0,286.84,1.0
21979,375.59,1.0,346.75,1.0,371.88,1.0
21980,655.74,4.0,529.27,3.0,558.89,3.0
21981,444.53,2.0,557.6,3.0,555.16,3.0
21982,722.43,4.0,632.8,4.0,643.17,4.0
21983,217.55,1.0,353.09,1.0,358.24,1.0
21984,722.43,4.0,662.85,4.0,492.29,2.0
21985,446.56,2.0,469.51,2.0,439.75,2.0
21986,519.55,3.0,643.39,4.0,482.06,2.0
21987,476.41,2.0,536.64,3.0,554.84,3.0
21988,467.51,2.0,320.84,1.0,457.23,2.0
21989,536.23,3.0,615.98,4.0,352.91,1.0
21990,523.61,3.0,528.01,3.0,379.34,1.0
21991,375.59,1.0,362.87,1.0,454.25,2.0
21992,,,,,,
21993,556.28,3.0,422.76,2.0,673.86,4.0
21994,594.24,3.0,595.6,3.0,644.99,4.0
21995,444.87,2.0,614.95,4.0,673.86,4.0
21996,568.22,3.0,538.03,3.0,415.03,2.0
21997,461.32,2.0,450.39,2.0,,
21998,,,,,,
21999,570.81,3.0,582.71,3.0,644.99,4.0
22000,665.54,4.0,626.0,4.0,457.87,2.0
22001,483.06,2.0,662.85,4.0,586.38,3.0
22002,487.67,2.0,449.47,2.0,458.72,2.0
22003,535.21,3.0,484.94,2.0,446.47,2.0
22004,,,,,,
22005,316.11,1.0,431.97,2.0,382.21,1.0
22006,457.03,2.0,350.78,1.0,390.74,1.0
22007,543.55,3.0,435.31,2.0,500.39,3.0
22008,,,,,,
22009,,,,,,
22010,,,,,304.21,1.0
22011,,,,,,
22012,665.54,4.0,615.98,4.0,567.84,3.0
22013,596.83,3.0,658.13,4.0,590.11,3.0
22014,448.59,2.0,648.34,4.0,637.95,4.0
22015,555.94,3.0,549.54,3.0,580.84,3.0
22016,517.75,3.0,469.74,2.0,467.03,2.0
22017,594.24,3.0,565.89,3.0,546.21,3.0
22018,448.47,2.0,493.81,2.0,457.87,2.0
22019,683.01,4.0,620.48,4.0,644.99,4.0
22020,373.45,1.0,289.41,1.0,333.09,1.0
22021,,,563.24,3.0,451.69,2.0
22022,327.6,1.0,461.45,2.0,549.19,3.0
22023,398.46,1.0,477.68,2.0,458.4,2.0
22024,655.63,4.0,597.56,3.0,618.67,4.0
22025,515.72,3.0,483.44,2.0,412.69,2.0
22026,449.71,2.0,466.97,2.0,557.18,3.0
22027,546.81,3.0,440.14,2.0,424.62,2.0
22028,637.61,4.0,662.85,4.0,556.65,3.0
22029,618.46,4.0,467.32,2.0,452.11,2.0
22030,384.83,1.0,592.26,3.0,459.15,2.0
22031,405.67,2.0,385.21,1.0,468.63,2.0
22032,495.33,2.0,422.41,2.0,445.19,2.0
22033,564.05,3.0,534.22,3.0,545.89,3.0
22034,506.82,3.0,509.93,3.0,544.82,3.0
22035,443.85,2.0,446.13,2.0,309.33,1.0
22036,,,,,,
22037,552.33,3.0,529.73,3.0,457.87,2.0
22038,700.01,4.0,596.87,3.0,481.1,2.0
22039,585.68,3.0,588.0,3.0,567.84,3.0
22040,,,473.65,2.0,337.03,1.0
22041,646.85,4.0,577.29,3.0,562.94,3.0
22042,541.18,3.0,477.11,2.0,673.86,4.0
22043,553.24,3.0,490.24,2.0,612.91,4.0
22044,447.12,2.0,484.71,2.0,461.07,2.0
22045,300.79,1.0,323.15,1.0,280.66,1.0
22046,,,453.5,2.0,456.8,2.0
22047,260.8,1.0,348.37,1.0,239.85,1.0
22048,472.47,2.0,582.82,3.0,458.3,2.0
22049,456.13,2.0,545.97,3.0,586.38,3.0
22050,461.77,2.0,479.64,2.0,552.49,3.0
22051,,,,,,
22052,665.54,4.0,658.13,4.0,569.97,3.0
22053,471.0,2.0,658.13,4.0,636.03,4.0
22054,494.66,2.0,347.1,1.0,343.96,1.0
22055,496.57,2.0,483.79,2.0,458.08,2.0
22056,610.35,4.0,390.05,1.0,458.19,2.0
22057,,,511.08,3.0,610.99,4.0
22058,687.51,4.0,650.76,4.0,673.86,4.0
22059,306.99,1.0,449.82,2.0,400.65,2.0
22060,575.43,3.0,615.87,4.0,644.99,4.0
22061,,,,,,
22062,316.0,1.0,437.96,2.0,347.47,1.0
22063,325.24,1.0,462.71,2.0,573.06,3.0
22064,438.22,2.0,442.45,2.0,643.17,4.0
22065,444.42,2.0,590.77,3.0,539.92,3.0
22066,336.73,1.0,436.34,2.0,365.59,1.0
22067,515.16,3.0,584.09,3.0,673.86,4.0
22068,336.16,1.0,452.81,2.0,551.32,3.0
22069,,,,,,
22070,358.47,1.0,560.13,3.0,595.54,3.0
22071,,,,,,
22072,375.25,1.0,438.53,2.0,362.5,1.0
22073,,,,,,
22074,374.01,1.0,561.4,3.0,,
22075,452.64,2.0,548.96,3.0,457.87,2.0
22076,478.33,2.0,476.53,2.0,435.07,2.0
22077,,,,,541.41,3.0
22078,446.33,2.0,528.01,3.0,457.76,2.0
22079,356.44,1.0,491.04,2.0,608.44,4.0
22080,610.01,4.0,451.08,2.0,565.71,3.0
22081,451.63,2.0,356.89,1.0,395.53,1.0
22082,489.25,2.0,577.29,3.0,673.86,4.0
22083,598.86,3.0,662.85,4.0,572.42,3.0
22084,579.48,3.0,622.32,4.0,557.71,3.0
22085,579.82,3.0,632.8,4.0,644.03,4.0
22086,,,,,,
22087,415.69,2.0,556.1,3.0,457.12,2.0
22088,462.55,2.0,350.9,1.0,451.9,2.0
22089,321.86,1.0,455.8,2.0,331.81,1.0
22090,568.1,3.0,563.59,3.0,644.99,4.0
22091,449.49,2.0,592.03,3.0,558.78,3.0
22092,432.03,2.0,436.11,2.0,540.67,3.0
22093,471.34,2.0,600.67,4.0,557.39,3.0
22094,412.65,2.0,341.57,1.0,673.86,4.0
22095,217.55,1.0,348.94,1.0,361.22,1.0
22096,497.59,2.0,576.37,3.0,589.79,3.0
22097,440.25,2.0,522.02,3.0,458.93,2.0
22098,559.32,3.0,592.38,3.0,554.84,3.0
22099,353.96,1.0,453.62,2.0,457.76,2.0
22100,461.43,2.0,307.72,1.0,560.91,3.0
22101,,,,,,
22102,,,,,,
22103,383.59,1.0,441.76,2.0,454.78,2.0
22104,,,,,,
22105,628.03,4.0,472.85,2.0,506.25,3.0
22106,481.93,2.0,596.18,3.0,552.81,3.0
22107,442.39,2.0,655.37,4.0,457.87,2.0
22108,,,563.47,3.0,577.53,3.0
22109,456.7,2.0,478.61,2.0,556.22,3.0
22110,368.83,1.0,552.42,3.0,551.96,3.0
22111,520.23,3.0,564.4,3.0,457.23,2.0
22112,561.46,3.0,479.3,2.0,394.25,1.0
22113,537.58,3.0,437.26,2.0,549.4,3.0
22114,558.64,3.0,613.57,4.0,571.35,3.0
22115,,,,,403.52,2.0
22116,268.35,1.0,359.19,1.0,365.8,1.0
22117,456.58,2.0,452.47,2.0,457.98,2.0
22118,458.84,2.0,475.27,2.0,593.62,3.0
22119,569.68,3.0,505.67,3.0,463.3,2.0
22120,449.83,2.0,608.96,4.0,618.67,4.0
22121,603.14,4.0,643.39,4.0,577.32,3.0
22122,469.54,2.0,552.42,3.0,474.49,2.0
22123,637.27,4.0,587.77,3.0,614.3,4.0
22124,528.68,3.0,444.75,2.0,457.87,2.0
22125,425.83,2.0,367.48,1.0,581.16,3.0
22126,591.42,3.0,445.9,2.0,457.87,2.0
22127,587.37,3.0,561.75,3.0,550.47,3.0
22128,455.12,2.0,530.54,3.0,451.9,2.0
22129,434.51,2.0,563.01,3.0,554.62,3.0
22130,566.98,3.0,490.47,2.0,673.86,4.0
22131,388.55,1.0,521.9,3.0,471.08,2.0
22132,567.2,3.0,541.25,3.0,457.98,2.0
22133,464.13,2.0,281.11,1.0,372.3,1.0
22134,432.82,2.0,470.89,2.0,556.97,3.0
22135,596.38,3.0,428.63,2.0,458.3,2.0
22136,404.09,2.0,531.92,3.0,464.37,2.0
22137,518.54,3.0,489.08,2.0,651.81,4.0
22138,568.33,3.0,489.08,2.0,456.16,2.0
22139,485.87,2.0,658.13,4.0,619.41,4.0
22140,360.05,1.0,353.66,1.0,307.09,1.0
22141,440.36,2.0,454.31,2.0,457.98,2.0
22142,467.06,2.0,441.06,2.0,457.55,2.0
22143,569.23,3.0,553.69,3.0,644.99,4.0
22144,443.29,2.0,450.39,2.0,349.07,1.0
22145,546.25,3.0,503.02,3.0,583.93,3.0
22146,527.78,3.0,517.41,3.0,644.99,4.0
22147,594.24,3.0,,,468.95,2.0
22148,,,,,,
22149,547.6,3.0,573.84,3.0,616.75,4.0
22150,451.85,2.0,,,,
22151,674.22,4.0,422.41,2.0,364.63,1.0
22152,599.87,3.0,619.9,4.0,561.55,3.0
22153,436.98,2.0,592.26,3.0,644.99,4.0
22154,598.41,3.0,626.23,4.0,582.22,3.0
22155,443.97,2.0,582.24,3.0,453.93,2.0
22156,537.13,3.0,588.0,3.0,460.85,2.0
22157,541.86,3.0,586.51,3.0,673.86,4.0
22158,446.9,2.0,374.74,1.0,459.47,2.0
22159,561.57,3.0,477.8,2.0,554.62,3.0
22160,521.47,3.0,546.55,3.0,458.4,2.0
22161,618.68,4.0,587.31,3.0,,
22162,415.92,2.0,339.96,1.0,284.39,1.0
22163,722.43,4.0,622.32,4.0,563.36,3.0
22164,353.62,1.0,508.89,3.0,457.87,2.0
22165,344.16,1.0,451.54,2.0,457.87,2.0
22166,461.43,2.0,662.85,4.0,577.96,3.0
22167,540.62,3.0,630.95,4.0,460.75,2.0
22168,600.77,4.0,484.59,2.0,553.13,3.0
22169,529.69,3.0,456.03,2.0,592.24,3.0
22170,453.43,2.0,293.32,1.0,258.92,1.0
22171,556.28,3.0,586.04,3.0,502.52,3.0
22172,497.25,2.0,658.13,4.0,578.71,3.0
22173,546.93,3.0,523.75,3.0,457.87,2.0
22174,,,534.92,3.0,457.87,2.0
22175,511.33,3.0,527.55,3.0,445.51,2.0
22176,612.71,4.0,610.11,4.0,616.75,4.0
22177,564.84,3.0,650.76,4.0,644.99,4.0
22178,,,,,,
22179,570.47,3.0,584.2,3.0,482.06,2.0
22180,448.81,2.0,315.2,1.0,601.94,4.0
22181,381.0,1.0,479.41,2.0,457.87,2.0
22182,566.53,3.0,655.37,4.0,576.04,3.0
22183,635.81,4.0,615.98,4.0,644.99,4.0
22184,447.46,2.0,346.29,1.0,274.27,1.0
22185,549.74,3.0,533.3,3.0,457.87,2.0
22186,431.46,2.0,347.67,1.0,247.63,1.0
22187,415.92,2.0,479.99,2.0,458.3,2.0
22188,368.61,1.0,420.8,2.0,457.23,2.0
22189,341.91,1.0,350.9,1.0,333.41,1.0
22190,441.26,2.0,255.9,1.0,318.7,1.0
22191,446.56,2.0,339.04,1.0,358.56,1.0
22192,360.95,1.0,340.3,1.0,229.19,1.0
22193,353.85,1.0,411.59,2.0,453.5,2.0
22194,484.86,2.0,655.37,4.0,644.99,4.0
22195,478.33,2.0,483.21,2.0,384.56,1.0
22196,563.94,3.0,626.23,4.0,618.67,4.0
22197,433.38,2.0,606.43,4.0,592.24,3.0
22198,460.64,2.0,327.87,1.0,367.93,1.0
22199,438.34,2.0,490.24,2.0,457.87,2.0
22200,633.78,4.0,491.62,2.0,673.86,4.0
22201,,,,,,
22202,623.19,4.0,464.33,2.0,460.32,2.0
22203,552.22,3.0,529.04,3.0,457.87,2.0
22204,,,,,,
22205,562.81,3.0,452.47,2.0,361.65,1.0
22206,660.81,4.0,630.95,4.0,673.86,4.0
22207,548.17,3.0,658.13,4.0,602.36,4.0
22208,520.91,3.0,589.15,3.0,460.96,2.0
22209,625.67,4.0,612.18,4.0,561.23,3.0
22210,449.94,2.0,568.31,3.0,541.62,3.0
22211,470.89,2.0,388.9,1.0,357.7,1.0
22212,639.75,4.0,623.01,4.0,567.84,3.0
22213,358.69,1.0,390.17,1.0,363.99,1.0
22214,,,,,,
22215,,,,,390.2,1.0
22216,457.82,2.0,627.04,4.0,480.25,2.0
22217,551.32,3.0,538.72,3.0,562.94,3.0
22218,454.56,2.0,592.95,3.0,562.3,3.0
22219,554.93,3.0,512.69,3.0,376.88,1.0
22220,436.98,2.0,556.56,3.0,459.04,2.0
22221,561.23,3.0,632.8,4.0,457.87,2.0
22222,444.08,2.0,343.18,1.0,470.44,2.0
22223,655.74,4.0,568.31,3.0,458.19,2.0
22224,635.02,4.0,559.1,3.0,634.22,4.0
22225,313.97,1.0,310.94,1.0,270.86,1.0
22226,,,,,,
22227,,,542.52,3.0,,
22228,353.96,1.0,468.59,2.0,607.9,4.0
22229,489.25,2.0,480.45,2.0,539.28,3.0
22230,500.18,3.0,517.3,3.0,557.18,3.0
22231,552.0,3.0,444.86,2.0,565.17,3.0
22232,372.21,1.0,566.81,3.0,443.59,2.0
22233,390.23,1.0,444.52,2.0,434.53,2.0
22234,551.77,3.0,447.17,2.0,457.34,2.0
22235,648.31,4.0,595.6,3.0,616.75,4.0
22236,556.39,3.0,610.34,4.0,552.28,3.0
22237,286.15,1.0,356.31,1.0,365.59,1.0
22238,599.2,3.0,490.01,2.0,564.32,3.0
22239,461.54,2.0,562.09,3.0,560.59,3.0
22240,597.84,3.0,562.78,3.0,575.3,3.0
22241,596.38,3.0,628.65,4.0,492.39,2.0
22242,472.92,2.0,620.71,4.0,618.67,4.0
22243,469.43,2.0,662.85,4.0,673.86,4.0
22244,457.71,2.0,454.65,2.0,495.8,2.0
22245,676.13,4.0,655.37,4.0,644.99,4.0
22246,483.84,2.0,347.21,1.0,380.4,1.0
22247,564.05,3.0,460.07,2.0,456.38,2.0
22248,452.64,2.0,549.77,3.0,477.8,2.0
22249,659.91,4.0,575.34,3.0,644.99,4.0
22250,,,591.57,3.0,555.16,3.0
22251,455.34,2.0,441.3,2.0,434.43,2.0
22252,380.66,1.0,391.89,1.0,475.03,2.0
22253,487.22,2.0,628.65,4.0,643.17,4.0
22254,461.99,2.0,615.87,4.0,552.92,3.0
22255,513.25,3.0,589.15,3.0,554.09,3.0
22256,548.84,3.0,563.36,3.0,457.87,2.0
22257,722.43,4.0,658.13,4.0,673.86,4.0
22258,415.81,2.0,530.42,3.0,458.4,2.0
22259,465.15,2.0,620.71,4.0,597.57,3.0
22260,488.69,2.0,422.64,2.0,416.31,2.0
22261,583.88,3.0,570.96,3.0,603.43,4.0
22262,,,,,,
22263,,,,,,
22264,446.22,2.0,452.35,2.0,364.52,1.0
22265,441.71,2.0,319.35,1.0,366.55,1.0
22266,618.46,4.0,510.96,3.0,614.3,4.0
22267,531.04,3.0,407.32,2.0,575.51,3.0
22268,567.99,3.0,535.49,3.0,566.35,3.0
22269,,,,,,
22270,370.41,1.0,455.34,2.0,456.7,2.0
22271,644.82,4.0,508.55,3.0,489.62,2.0
22272,457.94,2.0,420.8,2.0,324.88,1.0
22273,,,,,,
22274,580.38,3.0,510.85,3.0,563.68,3.0
22275,700.01,4.0,655.37,4.0,644.99,4.0
22276,508.97,3.0,498.76,2.0,364.31,1.0
22277,421.66,2.0,532.15,3.0,457.87,2.0
22278,576.55,3.0,454.42,2.0,542.05,3.0
22279,512.91,3.0,553.69,3.0,462.66,2.0
22280,428.99,2.0,581.55,3.0,551.43,3.0
22281,443.74,2.0,378.19,1.0,457.76,2.0
22282,448.14,2.0,509.47,3.0,455.21,2.0
22283,619.7,4.0,655.37,4.0,603.43,4.0
22284,547.72,3.0,587.77,3.0,456.38,2.0
22285,519.55,3.0,517.41,3.0,550.47,3.0
22286,553.01,3.0,650.76,4.0,618.67,4.0
22287,423.13,2.0,460.53,2.0,433.68,2.0
22288,533.52,3.0,361.26,1.0,493.46,2.0
22289,610.46,4.0,384.41,1.0,641.04,4.0
22290,445.43,2.0,445.79,2.0,377.95,1.0
22291,687.51,4.0,650.76,4.0,618.67,4.0
22292,588.49,3.0,448.9,2.0,456.91,2.0
22293,648.31,4.0,522.94,3.0,459.15,2.0
22294,,,,,,
22295,683.01,4.0,513.96,3.0,,
22296,,,,,,
22297,347.65,1.0,414.58,2.0,362.18,1.0
22298,,,,,,
22299,,,,,503.37,3.0
22300,571.03,3.0,561.4,3.0,573.17,3.0
22301,454.11,2.0,452.93,2.0,537.26,3.0
22302,550.53,3.0,412.16,2.0,363.99,1.0
22303,474.83,2.0,510.39,3.0,361.75,1.0
22304,401.16,2.0,463.75,2.0,451.26,2.0
22305,628.15,4.0,348.25,1.0,367.29,1.0
22306,422.68,2.0,387.17,1.0,353.97,1.0
22307,471.9,2.0,463.29,2.0,438.16,2.0
22308,652.82,4.0,611.61,4.0,553.77,3.0
22309,443.4,2.0,606.43,4.0,458.83,2.0
22310,449.6,2.0,500.83,3.0,457.87,2.0
22311,563.26,3.0,518.45,3.0,485.68,2.0
22312,633.33,4.0,544.82,3.0,544.07,3.0
22313,410.74,2.0,435.08,2.0,551.64,3.0
22314,551.77,3.0,589.15,3.0,591.07,3.0
22315,,,,,500.39,3.0
22316,439.57,2.0,530.08,3.0,466.82,2.0
22317,548.73,3.0,554.61,3.0,572.42,3.0
22318,450.73,2.0,550.58,3.0,558.25,3.0
22319,452.42,2.0,464.56,2.0,445.3,2.0
22320,549.07,3.0,459.26,2.0,548.66,3.0
22321,480.35,2.0,525.93,3.0,452.65,2.0
22322,571.26,3.0,551.84,3.0,450.73,2.0
22323,335.83,1.0,427.71,2.0,457.23,2.0
22324,383.03,1.0,448.66,2.0,396.92,1.0
22325,,,,,,
22326,625.1,4.0,536.64,3.0,545.57,3.0
22327,467.62,2.0,543.32,3.0,558.89,3.0
22328,456.25,2.0,535.03,3.0,407.47,2.0
22329,475.85,2.0,325.68,1.0,366.34,1.0
22330,692.69,4.0,477.11,2.0,544.71,3.0
22331,518.31,3.0,612.18,4.0,644.99,4.0
22332,518.09,3.0,468.59,2.0,555.16,3.0
22333,453.32,2.0,399.95,1.0,457.44,2.0
22334,364.89,1.0,251.17,1.0,369.75,1.0
22335,439.35,2.0,655.37,4.0,569.97,3.0
22336,542.87,3.0,462.71,2.0,430.38,2.0
22337,440.48,2.0,579.25,3.0,457.98,2.0
22338,459.06,2.0,462.71,2.0,455.1,2.0
22339,520.79,3.0,352.74,1.0,452.97,2.0
22340,366.24,1.0,361.49,1.0,377.42,1.0
22341,399.25,1.0,345.83,1.0,353.65,1.0
22342,,,,,,
22343,558.19,3.0,487.7,2.0,368.25,1.0
22344,,,232.4,1.0,,
22345,,,,,,
22346,439.12,2.0,586.97,3.0,588.94,3.0
22347,575.31,3.0,528.47,3.0,573.7,3.0
22348,574.75,3.0,293.09,1.0,343.96,1.0
22349,722.43,4.0,626.23,4.0,618.67,4.0
22350,456.92,2.0,521.56,3.0,556.97,3.0
22351,510.88,3.0,615.98,4.0,486.0,2.0
22352,591.76,3.0,479.3,2.0,673.86,4.0
22353,561.35,3.0,410.32,2.0,457.55,2.0
22354,593.9,3.0,536.3,3.0,608.44,4.0
22355,545.12,3.0,484.36,2.0,581.26,3.0
22356,337.63,1.0,449.01,2.0,455.52,2.0
22357,443.07,2.0,448.09,2.0,457.76,2.0
22358,461.54,2.0,459.37,2.0,384.88,1.0
22359,405.44,2.0,344.22,1.0,362.71,1.0
22360,,,,,,
